ID,date,device,type,os,name,category,superCategory,time_spent,frequency
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Health,Health / Wellbeing,Other,300,3
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,240,8
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Rechner,System,Other,240,1
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,GoogleMaps,Navigation,Other,120,1
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,120,3
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,120,4
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,AppStore,Shopping ,Entertainment,120,1
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,60,8
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,ebay,Shopping ,Entertainment,60,1
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Paypal,Finance,Other,60,1
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Watch,Shopping ,Entertainment,60,1
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,60,1
hwyr5z1l,2023-05-18 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,4
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,3180,13
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,3000,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1020,38
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Watch,Shopping ,Entertainment,720,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,660,30
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,600,17
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,480,4
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,GoogleMaps,Navigation,Other,240,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Instagram,Social Media,Social Media,420,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,240,6
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Kamera,System,Other,180,2
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,180,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,ebay,Shopping ,Entertainment,120,3
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,120,3
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,120,7
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Dateien,System,Other,120,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Kalender,System,Other,60,9
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,PITime,Work,Study / Work ICT,60,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-05-19 00:00:00+00:00,phone,app,ios,Rechner,System,Other,60,1
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,2100,12
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,UberEats,Food,Other,600,3
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,600,38
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,300,4
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,240,4
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,NikeRunClub,Sport,Other,180,1
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,Uhr,System,Other,120,10
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,HEadspace,Health / Wellbeing,Other,120,1
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,2
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,WhatsApp,Messenger,Communication ICT,60,2
hwyr5z1l,2023-05-20 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,3
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,3660,23
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,ImmoScout24,Real Estate,Other,1080,4
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,youtube,Video,Entertainment,660,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Strava,Sport,Other,540,2
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,480,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,300,6
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Arc,Web Browser / Search Machine ,Other,300,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,180,10
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,180,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,NikeRunClub,Sport,Other,180,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Onleihe,Reading / Books,Entertainment,120,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,60,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,60,2
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Dateien,System,Other,60,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Rechner,System,Other,60,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Fitness,Sport,Other,60,1
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Kalender,System,Other,60,3
hwyr5z1l,2023-05-21 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,60,4
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,2160,22
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1320,25
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,600,21
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,360,9
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,300,7
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Paypal,Finance,Other,240,1
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Musik,Music / Audio,Entertainment,240,1
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,120,1
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Kalender,System,Other,120,3
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,60,1
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,60,5
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Warnwetter,News,Entertainment,60,1
hwyr5z1l,2023-05-22 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,60,1
hwyr5z1l,2023-05-22 00:00:00+00:00,tablet,app,ios,RTL+,Video,Entertainment,540,1
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,4980,16
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,ImmoScout24,Real Estate,Other,1320,1
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,2
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,540,25
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,480,12
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,420,10
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,300,1
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,240,1
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,180,4
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Dateien,System,Other,120,3
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Vinted,Shopping ,Entertainment,120,1
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Appstore,Shopping ,Entertainment,120,1
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Soundcloud,Music / Audio,Entertainment,60,2
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,60,3
hwyr5z1l,2023-05-23 00:00:00+00:00,phone,app,ios,ChatGPT,Web Browser / Search Machine ,Other,420,8
hwyr5z1l,2023-05-23 00:00:00+00:00,tablet,app,ios,Jlaw,Study / Learning,Study / Work ICT,720,1
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,3240,18
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,720,22
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Foodji,Food,Other,540,5
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,480,25
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,360,12
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,300,9
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,300,6
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Maps,Navigation,Other,180,8
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,180,7
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Voi,Mobility,Other,180,3
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,120,8
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Bolt,Mobility,Other,120,6
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Googlemaps,Navigation,Other,120,5
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Formula1,Sport,Other,120,1
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,120,2
hwyr5z1l,2023-05-24 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,60,6
hwyr5z1l,2023-05-24 00:00:00+00:00,tablet,app,ios,youtube,Video,Entertainment,1680,1
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,2760,14
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,1140,1
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,1020,22
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,600,9
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,480,22
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,480,27
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Post,Delivery,Other,360,4
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,300,3
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Formula1,Sport,Other,180,3
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Bereal,Social Media,Social Media,120,2
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,120,1
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,120,4
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,TradeRepublic,Finance,Other,60,1
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,60,4
hwyr5z1l,2023-05-25 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,60,1
hwyr5z1l,2023-05-25 00:00:00+00:00,tablet,app,ios,NotabilityUni,Study / Learning,Study / Work ICT,8940,2
hwyr5z1l,2023-05-25 00:00:00+00:00,tablet,app,ios,Jlaw,Study / Learning,Study / Work ICT,3540,1
hwyr5z1l,2023-05-25 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,360,1
hwyr5z1l,2023-05-25 00:00:00+00:00,tablet,app,ios,Youtube,Video,Entertainment,360,1
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,2160,14
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,1320,18
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,900,16
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,780,5
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,780,28
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,nextbike,Mobility,Other,540,13
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,420,6
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,300,9
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Kamera,System,Other,300,6
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,300,14
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,240,7
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Instagram,Social Media,Social Media,240,1
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Uhr,System,Other,60,7
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,60,1
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,GoogleMaps,Navigation,Other,60,1
hwyr5z1l,2023-05-26 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,60,1
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Rossmann,Shopping ,Entertainment,60,1
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Appstore,Shopping ,Entertainment,60,2
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Telefon,System,Other,60,4
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,zeta2mobile,Study / Learning,Study / Work ICT,960,9
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,5100,32
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,660,22
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,600,6
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,540,11
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,540,11
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,360,4
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,360,6
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,300,7
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Whatsapp,Messenger,Communication ICT,300,2
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Lime,Mobility,Other,240,3
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,180,4
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,180,9
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Formula1,Sport,Other,120,4
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Paypal,Finance,Other,120,1
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,ChatGPT,Web Browser / Search Machine ,Other,120,1
hwyr5z1l,2023-05-27 00:00:00+00:00,phone,app,ios,Googlemaps,Navigation,Other,120,1
hwyr5z1l,2023-05-28 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,2400,16
hwyr5z1l,2023-05-28 00:00:00+00:00,phone,app,ios,Nachrichten,News,Entertainment,360,8
hwyr5z1l,2023-05-28 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,300,18
hwyr5z1l,2023-05-28 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,60,1
hwyr5z1l,2023-05-28 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,60,1
hwyr5z1l,2023-05-28 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,60,1
hwyr5z1l,2023-05-28 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,60,1
hwyr5z1l,2023-05-28 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Safari,Web Browser / Search Machine ,Other,4740,24
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,4320,8
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Amazon,Shopping ,Entertainment,1440,5
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Word,Study / Learning,Study / Work ICT,840,2
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,600,20
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,540,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,mydealz,Shopping ,Entertainment,480,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,420,3
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,360,3
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,360,6
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Imessage,Messenger,Communication ICT,240,7
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Fotos,Photos,Entertainment,240,5
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Signal,Messenger,Communication ICT,240,4
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,ebay,Shopping ,Entertainment,240,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Kleinanzeigen,Shopping ,Entertainment,180,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Dateien,System,Other,120,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Wetter,News,Entertainment,120,3
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,120,7
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Twitter,Social Media,Social Media,120,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Kurzbefehle,System,Other,60,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,FitnessFirst,Sport,Other,60,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Post,Delivery,Other,60,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Appstore,Shopping ,Entertainment,60,1
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,60,3
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,kamera,System,Other,60,4
hwyr5z1l,2023-05-29 00:00:00+00:00,phone,app,ios,stats.fm,Web Browser / Search Machine ,Other,540,1
hwyr5z1l,2023-05-29 00:00:00+00:00,tablet,app,ios,Safari,Web Browser / Search Machine ,Other,420,1
hwyr5z1l,2023-05-29 00:00:00+00:00,tablet,app,ios,Fotos,Photos,Entertainment,60,2
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,6600,7
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,safari,Web Browser / Search Machine ,Other,3600,17
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Babbel,Study / Learning,Study / Work ICT,2820,1
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Notizen,Notes,Study / Work ICT,1380,18
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,780,17
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Spotify,Music / Audio,Entertainment,660,38
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Wikipedia,Research,Study / Work ICT,600,1
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Snapchat,Social Media,Social Media,540,5
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Einstellungen,System,Other,420,9
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Mail,Mail,Communication ICT,300,4
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Tutanota,Mail,Communication ICT,300,3
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,300,9
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,word,Study / Learning,Study / Work ICT,180,1
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,MensaDarmstadt,Food,Other,180,3
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Wallet,Finance,Other,120,1
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,zeta2mobile,Study / Learning,Study / Work ICT,120,4
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,Youtube,Video,Entertainment,120,1
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,120,1
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,rossmann,Shopping ,Entertainment,120,3
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,UberEats,Food,Other,60,1
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,cityFlitzer,Mobility,Other,60,1
hwyr5z1l,2023-05-30 00:00:00+00:00,phone,app,ios,post,Delivery,Other,60,5
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,youtube,Video,Entertainment,4320,4
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,safari,Web Browser / Search Machine ,Other,2340,5
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,mydealz,Shopping ,Entertainment,1260,1
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,spotify,Music / Audio,Entertainment,1260,18
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,780,22
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,mail,Mail,Communication ICT,540,11
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,fotos,Photos,Entertainment,480,12
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,420,1
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,word,Study / Learning,Study / Work ICT,300,1
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,signal,Messenger,Communication ICT,240,2
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,kamera,System,Other,240,17
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,post,Delivery,Other,180,12
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,Navigator(DBErsatz),Mobility,Other,180,3
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,babbel,Study / Learning,Study / Work ICT,180,1
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,whatsapp,Messenger,Communication ICT,120,1
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,bolt,Mobility,Other,120,6
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,lime,Mobility,Other,60,5
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,PITime,Work,Study / Work ICT,60,7
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,AppStore,Shopping ,Entertainment,60,1
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,einstellungen,System,Other,60,1
hwyr5z1l,2023-05-31 00:00:00+00:00,phone,app,ios,onesec,Health / Wellbeing,Other,60,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,TradeRepublic,Finance,Other,60,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,kamera,System,Other,60,2
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,BeReal,Social Media,Social Media,60,2
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,NotabilityUni,Study / Learning,Study / Work ICT,60,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,MensaDarmstadt,Food,Other,60,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,youtube,Video,Entertainment,6480,7
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,safari,Web Browser / Search Machine ,Other,2940,12
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,babbel,Study / Learning,Study / Work ICT,1080,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,imessage,Messenger,Communication ICT,1080,20
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,snapchat,Social Media,Social Media,1020,15
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,DuolingoLearn,Study / Learning,Study / Work ICT,900,1
hwyr5z1l,2023-06-01 00:00:00+00:00,phone,app,ios,whatsapp,Messenger,Communication ICT,660,16
